year,garnizon,method,suicides,outcome
2020,Białystok,shooting,5,Fatal
2020,Białystok,pills,1,Fatal
2020,Gdańsk,gas,0,Fatal
2020,Gdańsk,poison,1,Fatal
2020,Gdańsk,damaging circulatory system,3,Fatal
2020,Gdańsk,self harm,2,Fatal
2020,Gdańsk,throwing from height,21,Fatal
2020,Gdańsk,drowning,8,Fatal
2020,Gdańsk,hanging,234,Fatal
2020,Gdańsk,throwing to moving vehicle,13,Fatal
2020,Gdańsk,shooting,4,Fatal
2020,Gdańsk,pills,4,Fatal
2020,Gorzów Wlkp.,gas,1,Fatal
2020,Gorzów Wlkp.,poison,1,Fatal
2020,Gorzów Wlkp.,damaging circulatory system,0,Fatal
2020,Gorzów Wlkp.,self harm,0,Fatal
2020,Gorzów Wlkp.,throwing from height,8,Fatal
2020,Gorzów Wlkp.,drowning,2,Fatal
2020,Gorzów Wlkp.,hanging,124,Fatal
2020,Gorzów Wlkp.,throwing to moving vehicle,4,Fatal
2020,Gorzów Wlkp.,shooting,2,Fatal
2020,Gorzów Wlkp.,pills,2,Fatal
2020,Katowice,gas,4,Fatal
2020,Katowice,poison,3,Fatal
2020,Katowice,damaging circulatory system,13,Fatal
2020,Katowice,self harm,4,Fatal
2020,Katowice,throwing from height,68,Fatal
2020,Katowice,drowning,1,Fatal
2020,Katowice,hanging,414,Fatal
2020,Katowice,throwing to moving vehicle,13,Fatal
2020,Katowice,shooting,6,Fatal
2020,Katowice,pills,22,Fatal
2020,Kielce,gas,0,Fatal
2020,Kielce,poison,0,Fatal
2020,Kielce,damaging circulatory system,2,Fatal
2020,Kielce,self harm,0,Fatal
2020,Kielce,throwing from height,13,Fatal
2020,Kielce,drowning,3,Fatal
2020,Kielce,hanging,158,Fatal
2020,Kielce,throwing to moving vehicle,2,Fatal
2020,Kielce,shooting,5,Fatal
2020,Kielce,pills,5,Fatal
2020,Kraków,gas,5,Fatal
2020,Kraków,poison,5,Fatal
2020,Kraków,damaging circulatory system,13,Fatal
2020,Kraków,self harm,5,Fatal
2020,Kraków,throwing from height,26,Fatal
2020,Kraków,drowning,5,Fatal
2020,Kraków,hanging,377,Fatal
2020,Kraków,throwing to moving vehicle,2,Fatal
2020,Kraków,shooting,14,Fatal
2020,Kraków,pills,14,Fatal
2020,Łódź,gas,2,Fatal
2020,Łódź,poison,1,Fatal
2020,Łódź,damaging circulatory system,6,Fatal
2020,Łódź,self harm,0,Fatal
2020,Łódź,throwing from height,23,Fatal
2020,Łódź,drowning,0,Fatal
2020,Łódź,hanging,270,Fatal
2020,Łódź,throwing to moving vehicle,10,Fatal
2020,Łódź,shooting,5,Fatal
2020,Łódź,pills,6,Fatal
2020,Lublin,gas,0,Fatal
2020,Lublin,poison,2,Fatal
2020,Lublin,damaging circulatory system,5,Fatal
2020,Lublin,self harm,4,Fatal
2020,Lublin,throwing from height,12,Fatal
2020,Lublin,drowning,6,Fatal
2020,Lublin,hanging,247,Fatal
2020,Lublin,throwing to moving vehicle,7,Fatal
2020,Lublin,shooting,4,Fatal
2020,Lublin,pills,6,Fatal
2020,Olsztyn,gas,2,Fatal
2020,Olsztyn,poison,0,Fatal
2020,Olsztyn,damaging circulatory system,4,Fatal
2020,Olsztyn,self harm,2,Fatal
2020,Olsztyn,throwing from height,7,Fatal
2020,Olsztyn,drowning,1,Fatal
2020,Olsztyn,hanging,212,Fatal
2020,Olsztyn,throwing to moving vehicle,8,Fatal
2020,Olsztyn,shooting,3,Fatal
2020,Olsztyn,pills,5,Fatal
2020,Opole,gas,0,Fatal
2020,Opole,poison,1,Fatal
2020,Opole,damaging circulatory system,0,Fatal
2020,Opole,self harm,0,Fatal
2020,Opole,throwing from height,6,Fatal
2020,Opole,drowning,1,Fatal
2020,Opole,hanging,88,Fatal
2020,Opole,throwing to moving vehicle,3,Fatal
2020,Opole,shooting,0,Fatal
2020,Opole,pills,1,Fatal
2020,Poznań,gas,0,Fatal
2020,Poznań,poison,0,Fatal
2020,Poznań,damaging circulatory system,12,Fatal
2020,Poznań,self harm,5,Fatal
2020,Poznań,throwing from height,20,Fatal
2020,Poznań,drowning,6,Fatal
2020,Poznań,hanging,330,Fatal
2020,Poznań,throwing to moving vehicle,15,Fatal
2020,Poznań,shooting,8,Fatal
2020,Poznań,pills,5,Fatal
2020,Rzeszów,gas,0,Fatal
2020,Rzeszów,poison,2,Fatal
2020,Rzeszów,damaging circulatory system,2,Fatal
2020,Rzeszów,self harm,5,Fatal
2020,Rzeszów,throwing from height,10,Fatal
2020,Rzeszów,drowning,6,Fatal
2020,Rzeszów,hanging,211,Fatal
2020,Rzeszów,throwing to moving vehicle,0,Fatal
2020,Rzeszów,shooting,4,Fatal
2020,Rzeszów,pills,7,Fatal
2020,Szczecin,gas,5,Fatal
2020,Szczecin,poison,0,Fatal
2020,Szczecin,damaging circulatory system,1,Fatal
2020,Szczecin,self harm,1,Fatal
2020,Szczecin,throwing from height,9,Fatal
2020,Szczecin,drowning,6,Fatal
2020,Szczecin,hanging,204,Fatal
2020,Szczecin,throwing to moving vehicle,6,Fatal
2020,Szczecin,shooting,0,Fatal
2020,Szczecin,pills,7,Fatal
2020,Warszawa,gas,1,Fatal
2020,Warszawa,poison,3,Fatal
2020,Warszawa,damaging circulatory system,5,Fatal
2020,Warszawa,self harm,3,Fatal
2020,Warszawa,throwing from height,68,Fatal
2020,Warszawa,drowning,1,Fatal
2020,Warszawa,hanging,245,Fatal
2020,Warszawa,throwing to moving vehicle,17,Fatal
2020,Warszawa,shooting,7,Fatal
2020,Warszawa,pills,11,Fatal
2020,Radom,gas,1,Fatal
2020,Radom,poison,1,Fatal
2020,Radom,damaging circulatory system,4,Fatal
2020,Radom,self harm,3,Fatal
2020,Radom,throwing from height,15,Fatal
2020,Radom,drowning,4,Fatal
2020,Radom,hanging,328,Fatal
2020,Radom,throwing to moving vehicle,3,Fatal
2020,Radom,shooting,5,Fatal
2020,Radom,pills,8,Fatal
2020,Wrocław,gas,2,Fatal
2020,Wrocław,poison,4,Fatal
2020,Wrocław,damaging circulatory system,6,Fatal
2020,Wrocław,self harm,4,Fatal
2020,Wrocław,throwing from height,42,Fatal
2020,Wrocław,drowning,2,Fatal
2020,Wrocław,hanging,318,Fatal
2020,Wrocław,throwing to moving vehicle,11,Fatal
2020,Wrocław,shooting,7,Fatal
2020,Wrocław,pills,12,Fatal
2021,Bydgoszcz,gas,1,Fatal
2021,Bydgoszcz,poison,0,Fatal
2021,Bydgoszcz,damaging circulatory system,4,Fatal
2021,Bydgoszcz,self harm,1,Fatal
2021,Bydgoszcz,throwing from height,10,Fatal
2021,Bydgoszcz,drowning,4,Fatal
2021,Bydgoszcz,hanging,231,Fatal
2021,Bydgoszcz,throwing to moving vehicle,8,Fatal
2021,Bydgoszcz,shooting,5,Fatal
2021,Bydgoszcz,pills,8,Fatal
2021,Białystok,gas,2,Fatal
2021,Białystok,poison,1,Fatal
2021,Białystok,damaging circulatory system,2,Fatal
2021,Białystok,self harm,0,Fatal
2021,Białystok,throwing from height,9,Fatal
2021,Białystok,drowning,1,Fatal
2021,Białystok,hanging,115,Fatal
2021,Białystok,throwing to moving vehicle,6,Fatal
2021,Białystok,shooting,3,Fatal
2021,Białystok,pills,3,Fatal
2021,Gdańsk,gas,0,Fatal
2021,Gdańsk,poison,2,Fatal
2021,Gdańsk,damaging circulatory system,7,Fatal
2021,Gdańsk,self harm,2,Fatal
2021,Gdańsk,throwing from height,20,Fatal
2021,Gdańsk,drowning,5,Fatal
2021,Gdańsk,hanging,246,Fatal
2021,Gdańsk,throwing to moving vehicle,19,Fatal
2021,Gdańsk,shooting,3,Fatal
2021,Gdańsk,pills,10,Fatal
2021,Gorzów Wlkp.,gas,2,Fatal
2021,Gorzów Wlkp.,poison,1,Fatal
2021,Gorzów Wlkp.,damaging circulatory system,3,Fatal
2021,Gorzów Wlkp.,self harm,2,Fatal
2021,Gorzów Wlkp.,throwing from height,12,Fatal
2021,Gorzów Wlkp.,drowning,1,Fatal
2021,Gorzów Wlkp.,hanging,144,Fatal
2021,Gorzów Wlkp.,throwing to moving vehicle,4,Fatal
2021,Gorzów Wlkp.,shooting,2,Fatal
2021,Gorzów Wlkp.,pills,1,Fatal
2021,Katowice,gas,4,Fatal
2021,Katowice,poison,0,Fatal
2021,Katowice,damaging circulatory system,14,Fatal
2021,Katowice,self harm,11,Fatal
2021,Katowice,throwing from height,60,Fatal
2021,Katowice,drowning,4,Fatal
2021,Katowice,hanging,420,Fatal
2021,Katowice,throwing to moving vehicle,18,Fatal
2021,Katowice,shooting,11,Fatal
2021,Katowice,pills,19,Fatal
2021,Kielce,gas,0,Fatal
2021,Kielce,poison,1,Fatal
2021,Kielce,damaging circulatory system,2,Fatal
2021,Kielce,self harm,1,Fatal
2021,Kielce,throwing from height,9,Fatal
2021,Kielce,drowning,3,Fatal
2021,Kielce,hanging,163,Fatal
2021,Kielce,throwing to moving vehicle,2,Fatal
2021,Kielce,shooting,2,Fatal
2021,Kielce,pills,2,Fatal
2021,Kraków,gas,4,Fatal
2021,Kraków,poison,3,Fatal
2021,Kraków,damaging circulatory system,8,Fatal
2021,Kraków,self harm,0,Fatal
2021,Kraków,throwing from height,25,Fatal
2021,Kraków,drowning,7,Fatal
2021,Kraków,hanging,328,Fatal
2021,Kraków,throwing to moving vehicle,12,Fatal
2021,Kraków,shooting,3,Fatal
2021,Kraków,pills,17,Fatal
2021,Łódź,gas,5,Fatal
2021,Łódź,poison,2,Fatal
2021,Łódź,damaging circulatory system,7,Fatal
2021,Łódź,self harm,4,Fatal
2021,Łódź,throwing from height,20,Fatal
2021,Łódź,drowning,3,Fatal
2021,Łódź,hanging,255,Fatal
2021,Łódź,throwing to moving vehicle,13,Fatal
2021,Łódź,shooting,1,Fatal
2021,Łódź,pills,6,Fatal
2021,Lublin,gas,2,Fatal
2021,Lublin,poison,4,Fatal
2021,Lublin,damaging circulatory system,11,Fatal
2021,Lublin,self harm,4,Fatal
2021,Lublin,throwing from height,20,Fatal
2021,Lublin,drowning,1,Fatal
2021,Lublin,hanging,259,Fatal
2021,Lublin,throwing to moving vehicle,4,Fatal
2021,Lublin,shooting,6,Fatal
2021,Lublin,pills,5,Fatal
2021,Olsztyn,gas,2,Fatal
2021,Olsztyn,poison,0,Fatal
2021,Olsztyn,damaging circulatory system,2,Fatal
2021,Olsztyn,self harm,3,Fatal
2021,Olsztyn,throwing from height,8,Fatal
2021,Olsztyn,drowning,4,Fatal
2021,Olsztyn,hanging,184,Fatal
2021,Olsztyn,throwing to moving vehicle,0,Fatal
2021,Olsztyn,shooting,3,Fatal
2021,Olsztyn,pills,8,Fatal
2021,Opole,gas,1,Fatal
2021,Opole,poison,1,Fatal
2021,Opole,damaging circulatory system,4,Fatal
2021,Opole,self harm,0,Fatal
2021,Opole,throwing from height,5,Fatal
2021,Opole,drowning,2,Fatal
2021,Opole,hanging,100,Fatal
2021,Opole,throwing to moving vehicle,3,Fatal
2021,Opole,shooting,1,Fatal
2021,Opole,pills,3,Fatal
2021,Poznań,gas,2,Fatal
2021,Poznań,poison,1,Fatal
2021,Poznań,damaging circulatory system,8,Fatal
2021,Poznań,self harm,1,Fatal
2021,Poznań,throwing from height,24,Fatal
2021,Poznań,drowning,3,Fatal
2021,Poznań,hanging,336,Fatal
2021,Poznań,throwing to moving vehicle,26,Fatal
2021,Poznań,shooting,2,Fatal
2021,Poznań,pills,3,Fatal
2021,Rzeszów,gas,2,Fatal
2021,Rzeszów,poison,1,Fatal
2021,Rzeszów,damaging circulatory system,6,Fatal
2021,Rzeszów,self harm,1,Fatal
2021,Rzeszów,throwing from height,9,Fatal
2021,Rzeszów,drowning,4,Fatal
2021,Rzeszów,hanging,227,Fatal
2021,Rzeszów,throwing to moving vehicle,3,Fatal
2021,Rzeszów,shooting,2,Fatal
2021,Rzeszów,pills,7,Fatal
2021,Szczecin,gas,2,Fatal
2021,Szczecin,poison,1,Fatal
2021,Szczecin,damaging circulatory system,4,Fatal
2021,Szczecin,self harm,0,Fatal
2021,Szczecin,throwing from height,22,Fatal
2021,Szczecin,drowning,1,Fatal
2021,Szczecin,hanging,200,Fatal
2021,Szczecin,throwing to moving vehicle,6,Fatal
2021,Szczecin,shooting,1,Fatal
2021,Szczecin,pills,4,Fatal
2021,Warszawa,gas,7,Fatal
2021,Warszawa,poison,5,Fatal
2021,Warszawa,damaging circulatory system,8,Fatal
2021,Warszawa,self harm,4,Fatal
2021,Warszawa,throwing from height,72,Fatal
2021,Warszawa,drowning,1,Fatal
2021,Warszawa,hanging,246,Fatal
2021,Warszawa,throwing to moving vehicle,20,Fatal
2021,Warszawa,shooting,13,Fatal
2021,Warszawa,pills,19,Fatal
2021,Radom,gas,0,Fatal
2021,Radom,poison,2,Fatal
2021,Radom,damaging circulatory system,10,Fatal
2021,Radom,self harm,1,Fatal
2021,Radom,throwing from height,9,Fatal
2021,Radom,drowning,2,Fatal
2021,Radom,hanging,321,Fatal
2021,Radom,throwing to moving vehicle,2,Fatal
2021,Radom,shooting,1,Fatal
2021,Radom,pills,6,Fatal
2021,Wrocław,gas,4,Fatal
2021,Wrocław,poison,5,Fatal
2021,Wrocław,damaging circulatory system,8,Fatal
2021,Wrocław,self harm,6,Fatal
2021,Wrocław,throwing from height,42,Fatal
2021,Wrocław,drowning,7,Fatal
2021,Wrocław,hanging,302,Fatal
2021,Wrocław,throwing to moving vehicle,7,Fatal
2021,Wrocław,shooting,7,Fatal
2021,Wrocław,pills,12,Fatal
2022,Bydgoszcz,gas,2,Fatal
2022,Bydgoszcz,poison,0,Fatal
2022,Bydgoszcz,damaging circulatory system,3,Fatal
2022,Bydgoszcz,self harm,2,Fatal
2022,Bydgoszcz,throwing from height,23,Fatal
2022,Bydgoszcz,drowning,4,Fatal
2022,Bydgoszcz,hanging,220,Fatal
2022,Bydgoszcz,throwing to moving vehicle,7,Fatal
2022,Bydgoszcz,shooting,2,Fatal
2022,Bydgoszcz,pills,4,Fatal
2022,Białystok,gas,3,Fatal
2022,Białystok,poison,0,Fatal
2022,Białystok,damaging circulatory system,4,Fatal
2022,Białystok,self harm,0,Fatal
2022,Białystok,throwing from height,10,Fatal
2022,Białystok,drowning,3,Fatal
2022,Białystok,hanging,122,Fatal
2022,Białystok,throwing to moving vehicle,1,Fatal
2022,Białystok,shooting,1,Fatal
2022,Białystok,pills,1,Fatal
2022,Gdańsk,gas,1,Fatal
2022,Gdańsk,poison,0,Fatal
2022,Gdańsk,damaging circulatory system,7,Fatal
2022,Gdańsk,self harm,2,Fatal
2022,Gdańsk,throwing from height,22,Fatal
2022,Gdańsk,drowning,3,Fatal
2022,Gdańsk,hanging,251,Fatal
2022,Gdańsk,throwing to moving vehicle,20,Fatal
2022,Gdańsk,shooting,4,Fatal
2022,Gdańsk,pills,11,Fatal
2022,Gorzów Wlkp.,gas,1,Fatal
2022,Gorzów Wlkp.,poison,0,Fatal
2022,Gorzów Wlkp.,damaging circulatory system,4,Fatal
2022,Gorzów Wlkp.,self harm,1,Fatal
2022,Gorzów Wlkp.,throwing from height,3,Fatal
2022,Gorzów Wlkp.,drowning,0,Fatal
2022,Gorzów Wlkp.,hanging,120,Fatal
2022,Gorzów Wlkp.,throwing to moving vehicle,1,Fatal
2022,Gorzów Wlkp.,shooting,2,Fatal
2022,Gorzów Wlkp.,pills,2,Fatal
2022,Katowice,gas,7,Fatal
2022,Katowice,poison,4,Fatal
2022,Katowice,damaging circulatory system,18,Fatal
2022,Katowice,self harm,7,Fatal
2022,Katowice,throwing from height,56,Fatal
2022,Katowice,drowning,7,Fatal
2022,Katowice,hanging,396,Fatal
2022,Katowice,throwing to moving vehicle,17,Fatal
2022,Katowice,shooting,8,Fatal
2022,Katowice,pills,20,Fatal
2022,Kielce,gas,0,Fatal
2022,Kielce,poison,0,Fatal
2022,Kielce,damaging circulatory system,2,Fatal
2022,Kielce,self harm,0,Fatal
2022,Kielce,throwing from height,14,Fatal
2022,Kielce,drowning,5,Fatal
2022,Kielce,hanging,119,Fatal
2022,Kielce,throwing to moving vehicle,1,Fatal
2022,Kielce,shooting,4,Fatal
2022,Kielce,pills,2,Fatal
2022,Kraków,gas,5,Fatal
2022,Kraków,poison,6,Fatal
2022,Kraków,damaging circulatory system,13,Fatal
2022,Kraków,self harm,3,Fatal
2022,Kraków,throwing from height,26,Fatal
2022,Kraków,drowning,8,Fatal
2022,Kraków,hanging,298,Fatal
2022,Kraków,throwing to moving vehicle,13,Fatal
2022,Kraków,shooting,14,Fatal
2022,Kraków,pills,14,Fatal
2022,Łódź,gas,2,Fatal
2022,Łódź,poison,0,Fatal
2022,Łódź,damaging circulatory system,5,Fatal
2022,Łódź,self harm,1,Fatal
2022,Łódź,throwing from height,30,Fatal
2022,Łódź,drowning,0,Fatal
2022,Łódź,hanging,261,Fatal
2022,Łódź,throwing to moving vehicle,14,Fatal
2022,Łódź,shooting,5,Fatal
2022,Łódź,pills,14,Fatal
2022,Lublin,gas,1,Fatal
2022,Lublin,poison,2,Fatal
2022,Lublin,damaging circulatory system,9,Fatal
2022,Lublin,self harm,1,Fatal
2022,Lublin,throwing from height,11,Fatal
2022,Lublin,drowning,1,Fatal
2022,Lublin,hanging,256,Fatal
2022,Lublin,throwing to moving vehicle,7,Fatal
2022,Lublin,shooting,15,Fatal
2022,Lublin,pills,7,Fatal
2022,Olsztyn,gas,2,Fatal
2022,Olsztyn,poison,1,Fatal
2022,Olsztyn,damaging circulatory system,0,Fatal
2022,Olsztyn,self harm,1,Fatal
2022,Olsztyn,throwing from height,14,Fatal
2022,Olsztyn,drowning,3,Fatal
2022,Olsztyn,hanging,211,Fatal
2022,Olsztyn,throwing to moving vehicle,3,Fatal
2022,Olsztyn,shooting,3,Fatal
2022,Olsztyn,pills,4,Fatal
2022,Opole,gas,0,Fatal
2022,Opole,poison,0,Fatal
2022,Opole,damaging circulatory system,4,Fatal
2022,Opole,self harm,0,Fatal
2022,Opole,throwing from height,13,Fatal
2022,Opole,drowning,0,Fatal
2022,Opole,hanging,99,Fatal
2022,Opole,throwing to moving vehicle,6,Fatal
2022,Opole,shooting,3,Fatal
2022,Opole,pills,6,Fatal
2022,Poznań,gas,0,Fatal
2022,Poznań,poison,0,Fatal
2022,Poznań,damaging circulatory system,6,Fatal
2022,Poznań,self harm,5,Fatal
2022,Poznań,throwing from height,24,Fatal
2022,Poznań,drowning,8,Fatal
2022,Poznań,hanging,306,Fatal
2022,Poznań,throwing to moving vehicle,29,Fatal
2022,Poznań,shooting,11,Fatal
2022,Poznań,pills,10,Fatal
2022,Rzeszów,gas,1,Fatal
2022,Rzeszów,poison,1,Fatal
2022,Rzeszów,damaging circulatory system,2,Fatal
2022,Rzeszów,self harm,1,Fatal
2022,Rzeszów,throwing from height,9,Fatal
2022,Rzeszów,drowning,5,Fatal
2022,Rzeszów,hanging,235,Fatal
2022,Rzeszów,throwing to moving vehicle,2,Fatal
2022,Rzeszów,shooting,3,Fatal
2022,Rzeszów,pills,4,Fatal
2022,Szczecin,gas,0,Fatal
2022,Szczecin,poison,1,Fatal
2022,Szczecin,damaging circulatory system,2,Fatal
2022,Szczecin,self harm,2,Fatal
2022,Szczecin,throwing from height,21,Fatal
2022,Szczecin,drowning,3,Fatal
2022,Szczecin,hanging,183,Fatal
2022,Szczecin,throwing to moving vehicle,5,Fatal
2022,Szczecin,shooting,5,Fatal
2022,Szczecin,pills,8,Fatal
2022,Warszawa,gas,6,Fatal
2022,Warszawa,poison,2,Fatal
2022,Warszawa,damaging circulatory system,3,Fatal
2022,Warszawa,self harm,4,Fatal
2022,Warszawa,throwing from height,62,Fatal
2022,Warszawa,drowning,0,Fatal
2022,Warszawa,hanging,230,Fatal
2022,Warszawa,throwing to moving vehicle,16,Fatal
2022,Warszawa,shooting,7,Fatal
2022,Warszawa,pills,8,Fatal
2022,Radom,gas,4,Fatal
2022,Radom,poison,2,Fatal
2022,Radom,damaging circulatory system,1,Fatal
2022,Radom,self harm,2,Fatal
2022,Radom,throwing from height,23,Fatal
2022,Radom,drowning,3,Fatal
2022,Radom,hanging,334,Fatal
2022,Radom,throwing to moving vehicle,9,Fatal
2022,Radom,shooting,4,Fatal
2022,Radom,pills,8,Fatal
2022,Wrocław,gas,4,Fatal
2022,Wrocław,poison,2,Fatal
2022,Wrocław,damaging circulatory system,11,Fatal
2022,Wrocław,self harm,1,Fatal
2022,Wrocław,throwing from height,32,Fatal
2022,Wrocław,drowning,5,Fatal
2022,Wrocław,hanging,309,Fatal
2022,Wrocław,throwing to moving vehicle,17,Fatal
2022,Wrocław,shooting,9,Fatal
2022,Wrocław,pills,11,Fatal
2023,Bydgoszcz,gas,2,Fatal
2023,Bydgoszcz,poison,1,Fatal
2023,Bydgoszcz,damaging circulatory system,3,Fatal
2023,Bydgoszcz,self harm,1,Fatal
2023,Bydgoszcz,throwing from height,17,Fatal
2023,Bydgoszcz,drowning,4,Fatal
2023,Bydgoszcz,hanging,222,Fatal
2023,Bydgoszcz,throwing to moving vehicle,5,Fatal
2023,Bydgoszcz,shooting,4,Fatal
2023,Bydgoszcz,pills,11,Fatal
2023,Białystok,gas,2,Fatal
2023,Białystok,poison,0,Fatal
2023,Białystok,damaging circulatory system,2,Fatal
2023,Białystok,self harm,1,Fatal
2023,Białystok,throwing from height,12,Fatal
2023,Białystok,drowning,2,Fatal
2023,Białystok,hanging,151,Fatal
2023,Białystok,throwing to moving vehicle,2,Fatal
2023,Białystok,shooting,7,Fatal
2023,Białystok,pills,3,Fatal
2023,Gdańsk,gas,4,Fatal
2023,Gdańsk,poison,3,Fatal
2023,Gdańsk,damaging circulatory system,11,Fatal
2023,Gdańsk,self harm,1,Fatal
2023,Gdańsk,throwing from height,25,Fatal
2023,Gdańsk,drowning,6,Fatal
2023,Gdańsk,hanging,231,Fatal
2023,Gdańsk,throwing to moving vehicle,18,Fatal
2023,Gdańsk,shooting,4,Fatal
2023,Gdańsk,pills,17,Fatal
2023,Gorzów Wlkp.,gas,0,Fatal
2023,Gorzów Wlkp.,poison,2,Fatal
2023,Gorzów Wlkp.,damaging circulatory system,5,Fatal
2023,Gorzów Wlkp.,self harm,0,Fatal
2023,Gorzów Wlkp.,throwing from height,7,Fatal
2023,Gorzów Wlkp.,drowning,2,Fatal
2023,Gorzów Wlkp.,hanging,103,Fatal
2023,Gorzów Wlkp.,throwing to moving vehicle,4,Fatal
2023,Gorzów Wlkp.,shooting,7,Fatal
2023,Gorzów Wlkp.,pills,4,Fatal
2023,Katowice,gas,3,Fatal
2023,Katowice,poison,7,Fatal
2023,Katowice,damaging circulatory system,12,Fatal
2023,Katowice,self harm,2,Fatal
2023,Katowice,throwing from height,75,Fatal
2023,Katowice,drowning,4,Fatal
2023,Katowice,hanging,402,Fatal
2023,Katowice,throwing to moving vehicle,23,Fatal
2023,Katowice,shooting,16,Fatal
2023,Katowice,pills,23,Fatal
2023,Kielce,gas,0,Fatal
2023,Kielce,poison,0,Fatal
2023,Kielce,damaging circulatory system,5,Fatal
2023,Kielce,self harm,0,Fatal
2023,Kielce,throwing from height,10,Fatal
2023,Kielce,drowning,5,Fatal
2023,Kielce,hanging,161,Fatal
2023,Kielce,throwing to moving vehicle,2,Fatal
2023,Kielce,shooting,2,Fatal
2023,Kielce,pills,5,Fatal
2023,Kraków,gas,7,Fatal
2023,Kraków,poison,2,Fatal
2023,Kraków,damaging circulatory system,14,Fatal
2023,Kraków,self harm,3,Fatal
2023,Kraków,throwing from height,30,Fatal
2023,Kraków,drowning,6,Fatal
2023,Kraków,hanging,293,Fatal
2023,Kraków,throwing to moving vehicle,12,Fatal
2023,Kraków,shooting,9,Fatal
2023,Kraków,pills,19,Fatal
2023,Łódź,gas,2,Fatal
2023,Łódź,poison,2,Fatal
2023,Łódź,damaging circulatory system,9,Fatal
2023,Łódź,self harm,3,Fatal
2023,Łódź,throwing from height,26,Fatal
2023,Łódź,drowning,1,Fatal
2023,Łódź,hanging,249,Fatal
2023,Łódź,throwing to moving vehicle,6,Fatal
2023,Łódź,shooting,4,Fatal
2023,Łódź,pills,17,Fatal
2023,Lublin,gas,1,Fatal
2023,Lublin,poison,2,Fatal
2023,Lublin,damaging circulatory system,4,Fatal
2023,Lublin,self harm,5,Fatal
2023,Lublin,throwing from height,14,Fatal
2023,Lublin,drowning,9,Fatal
2023,Lublin,hanging,213,Fatal
2023,Lublin,throwing to moving vehicle,6,Fatal
2023,Lublin,shooting,7,Fatal
2023,Lublin,pills,8,Fatal
2023,Olsztyn,gas,0,Fatal
2023,Olsztyn,poison,1,Fatal
2023,Olsztyn,damaging circulatory system,2,Fatal
2023,Olsztyn,self harm,1,Fatal
2023,Olsztyn,throwing from height,7,Fatal
2023,Olsztyn,drowning,1,Fatal
2023,Olsztyn,hanging,190,Fatal
2023,Olsztyn,throwing to moving vehicle,6,Fatal
2023,Olsztyn,shooting,3,Fatal
2023,Olsztyn,pills,4,Fatal
2023,Opole,gas,1,Fatal
2023,Opole,poison,0,Fatal
2023,Opole,damaging circulatory system,6,Fatal
2023,Opole,self harm,1,Fatal
2023,Opole,throwing from height,9,Fatal
2023,Opole,drowning,1,Fatal
2023,Opole,hanging,79,Fatal
2023,Opole,throwing to moving vehicle,3,Fatal
2023,Opole,shooting,2,Fatal
2023,Opole,pills,6,Fatal
2023,Poznań,gas,1,Fatal
2023,Poznań,poison,3,Fatal
2023,Poznań,damaging circulatory system,8,Fatal
2023,Poznań,self harm,4,Fatal
2023,Poznań,throwing from height,22,Fatal
2023,Poznań,drowning,6,Fatal
2023,Poznań,hanging,368,Fatal
2023,Poznań,throwing to moving vehicle,26,Fatal
2023,Poznań,shooting,8,Fatal
2023,Poznań,pills,8,Fatal
2023,Rzeszów,gas,3,Fatal
2023,Rzeszów,poison,1,Fatal
2023,Rzeszów,damaging circulatory system,7,Fatal
2023,Rzeszów,self harm,4,Fatal
2023,Rzeszów,throwing from height,11,Fatal
2023,Rzeszów,drowning,5,Fatal
2023,Rzeszów,hanging,213,Fatal
2023,Rzeszów,throwing to moving vehicle,2,Fatal
2023,Rzeszów,shooting,9,Fatal
2023,Rzeszów,pills,5,Fatal
2023,Szczecin,gas,1,Fatal
2023,Szczecin,poison,2,Fatal
2023,Szczecin,damaging circulatory system,4,Fatal
2023,Szczecin,self harm,1,Fatal
2023,Szczecin,throwing from height,26,Fatal
2023,Szczecin,drowning,2,Fatal
2023,Szczecin,hanging,198,Fatal
2023,Szczecin,throwing to moving vehicle,8,Fatal
2023,Szczecin,shooting,2,Fatal
