year,garnizon,reason,suicides,outcome
2018,Gdańsk,death of a loved one,6,Fatal
2018,Gdańsk,threat or loss of residence,1,Fatal
2018,Gdańsk,loss of health,8,Fatal
2018,Gorzów Wlkp.,mental illness,28,Fatal
2018,Gorzów Wlkp.,physical illness,2,Fatal
2018,Gorzów Wlkp.,virus carrier,0,Fatal
2018,Gorzów Wlkp.,disability,0,Fatal
2018,Gorzów Wlkp.,family problems,7,Fatal
2018,Gorzów Wlkp.,conflict outside family,0,Fatal
2018,Gorzów Wlkp.,heartbreak,7,Fatal
2018,Gorzów Wlkp.,school/work problems,1,Fatal
2018,Gorzów Wlkp.,loss of source of income,5,Fatal
2018,Gorzów Wlkp.,poor economical condition,9,Fatal
2018,Gorzów Wlkp.,committing a crime,0,Fatal
2018,Gorzów Wlkp.,unwanted pregnancy,0,Fatal
2018,Gorzów Wlkp.,death of a loved one,2,Fatal
2018,Gorzów Wlkp.,threat or loss of residence,2,Fatal
2018,Gorzów Wlkp.,loss of health,3,Fatal
2018,Katowice,mental illness,119,Fatal
2018,Katowice,physical illness,22,Fatal
2018,Katowice,virus carrier,0,Fatal
2018,Katowice,disability,0,Fatal
2018,Katowice,family problems,27,Fatal
2018,Katowice,conflict outside family,2,Fatal
2018,Katowice,heartbreak,32,Fatal
2018,Katowice,school/work problems,7,Fatal
2018,Katowice,loss of source of income,6,Fatal
2018,Katowice,poor economical condition,36,Fatal
2018,Katowice,committing a crime,3,Fatal
2018,Katowice,unwanted pregnancy,0,Fatal
2018,Katowice,death of a loved one,8,Fatal
2018,Katowice,threat or loss of residence,1,Fatal
2018,Katowice,loss of health,17,Fatal
2018,Kielce,mental illness,43,Fatal
2018,Kielce,physical illness,4,Fatal
2018,Kielce,virus carrier,0,Fatal
2018,Kielce,disability,1,Fatal
2018,Kielce,family problems,7,Fatal
2018,Kielce,conflict outside family,0,Fatal
2018,Kielce,heartbreak,8,Fatal
2018,Kielce,school/work problems,1,Fatal
2018,Kielce,loss of source of income,1,Fatal
2018,Kielce,poor economical condition,9,Fatal
2018,Kielce,committing a crime,2,Fatal
2018,Kielce,unwanted pregnancy,0,Fatal
2018,Kielce,death of a loved one,5,Fatal
2018,Kielce,threat or loss of residence,0,Fatal
2018,Kielce,loss of health,4,Fatal
2018,Kraków,mental illness,109,Fatal
2018,Kraków,physical illness,15,Fatal
2018,Kraków,virus carrier,0,Fatal
2018,Kraków,disability,1,Fatal
2018,Kraków,family problems,14,Fatal
2018,Kraków,conflict outside family,0,Fatal
2018,Kraków,heartbreak,7,Fatal
2018,Kraków,school/work problems,3,Fatal
2018,Kraków,loss of source of income,3,Fatal
2018,Kraków,poor economical condition,12,Fatal
2018,Kraków,committing a crime,3,Fatal
2018,Kraków,unwanted pregnancy,0,Fatal
2018,Kraków,death of a loved one,3,Fatal
2018,Kraków,threat or loss of residence,0,Fatal
2018,Kraków,loss of health,11,Fatal
2018,Łódź,mental illness,78,Fatal
2018,Łódź,physical illness,13,Fatal
2018,Łódź,virus carrier,0,Fatal
2018,Łódź,disability,5,Fatal
2018,Łódź,family problems,25,Fatal
2018,Łódź,conflict outside family,1,Fatal
2018,Łódź,heartbreak,21,Fatal
2018,Łódź,school/work problems,2,Fatal
2018,Łódź,loss of source of income,8,Fatal
2018,Łódź,poor economical condition,11,Fatal
2018,Łódź,committing a crime,8,Fatal
2018,Łódź,unwanted pregnancy,0,Fatal
2018,Łódź,death of a loved one,4,Fatal
2018,Łódź,threat or loss of residence,0,Fatal
2018,Łódź,loss of health,12,Fatal
2018,Lublin,mental illness,57,Fatal
2018,Lublin,physical illness,8,Fatal
2018,Lublin,virus carrier,0,Fatal
2018,Lublin,disability,1,Fatal
2018,Lublin,family problems,19,Fatal
2018,Lublin,conflict outside family,0,Fatal
2018,Lublin,heartbreak,13,Fatal
2018,Lublin,school/work problems,4,Fatal
2018,Lublin,loss of source of income,3,Fatal
2018,Lublin,poor economical condition,12,Fatal
2018,Lublin,committing a crime,3,Fatal
2018,Lublin,unwanted pregnancy,0,Fatal
2018,Lublin,death of a loved one,3,Fatal
2018,Lublin,threat or loss of residence,1,Fatal
2018,Lublin,loss of health,10,Fatal
2018,Olsztyn,mental illness,30,Fatal
2018,Olsztyn,physical illness,8,Fatal
2018,Olsztyn,virus carrier,0,Fatal
2018,Olsztyn,disability,0,Fatal
2018,Olsztyn,family problems,14,Fatal
2018,Olsztyn,conflict outside family,0,Fatal
2018,Olsztyn,heartbreak,9,Fatal
2018,Olsztyn,school/work problems,2,Fatal
2018,Olsztyn,loss of source of income,1,Fatal
2018,Olsztyn,poor economical condition,5,Fatal
2018,Olsztyn,committing a crime,1,Fatal
2018,Olsztyn,unwanted pregnancy,0,Fatal
2018,Olsztyn,death of a loved one,3,Fatal
2018,Olsztyn,threat or loss of residence,0,Fatal
2018,Olsztyn,loss of health,6,Fatal
2018,Opole,mental illness,20,Fatal
2018,Opole,physical illness,7,Fatal
2018,Opole,virus carrier,0,Fatal
2018,Opole,disability,0,Fatal
2018,Opole,family problems,11,Fatal
2018,Opole,conflict outside family,1,Fatal
2018,Opole,heartbreak,6,Fatal
2018,Opole,school/work problems,2,Fatal
2018,Opole,loss of source of income,2,Fatal
2018,Opole,poor economical condition,6,Fatal
2018,Opole,committing a crime,0,Fatal
2018,Opole,unwanted pregnancy,0,Fatal
2018,Opole,death of a loved one,2,Fatal
2018,Opole,threat or loss of residence,0,Fatal
2018,Opole,loss of health,2,Fatal
2018,Poznań,mental illness,87,Fatal
2018,Poznań,physical illness,11,Fatal
2018,Poznań,virus carrier,0,Fatal
2018,Poznań,disability,1,Fatal
2018,Poznań,family problems,20,Fatal
2018,Poznań,conflict outside family,2,Fatal
2018,Poznań,heartbreak,14,Fatal
2018,Poznań,school/work problems,0,Fatal
2018,Poznań,loss of source of income,4,Fatal
2018,Poznań,poor economical condition,19,Fatal
2018,Poznań,committing a crime,2,Fatal
2018,Poznań,unwanted pregnancy,0,Fatal
2018,Poznań,death of a loved one,9,Fatal
2018,Poznań,threat or loss of residence,2,Fatal
2018,Poznań,loss of health,11,Fatal
2018,Rzeszów,mental illness,67,Fatal
2018,Rzeszów,physical illness,6,Fatal
2018,Rzeszów,virus carrier,0,Fatal
2018,Rzeszów,disability,0,Fatal
2018,Rzeszów,family problems,15,Fatal
2018,Rzeszów,conflict outside family,0,Fatal
2018,Rzeszów,heartbreak,15,Fatal
2018,Rzeszów,school/work problems,2,Fatal
2018,Rzeszów,loss of source of income,2,Fatal
2018,Rzeszów,poor economical condition,7,Fatal
2018,Rzeszów,committing a crime,1,Fatal
2018,Rzeszów,unwanted pregnancy,0,Fatal
2018,Rzeszów,death of a loved one,6,Fatal
2018,Rzeszów,threat or loss of residence,0,Fatal
2018,Rzeszów,loss of health,4,Fatal
2018,Szczecin,mental illness,53,Fatal
2018,Szczecin,physical illness,9,Fatal
2018,Szczecin,virus carrier,0,Fatal
2018,Szczecin,disability,1,Fatal
2018,Szczecin,family problems,21,Fatal
2018,Szczecin,conflict outside family,1,Fatal
2018,Szczecin,heartbreak,12,Fatal
2018,Szczecin,school/work problems,5,Fatal
2018,Szczecin,loss of source of income,2,Fatal
2018,Szczecin,poor economical condition,13,Fatal
2018,Szczecin,committing a crime,4,Fatal
2018,Szczecin,unwanted pregnancy,0,Fatal
2018,Szczecin,death of a loved one,8,Fatal
2018,Szczecin,threat or loss of residence,0,Fatal
2018,Szczecin,loss of health,9,Fatal
2018,Warszawa,mental illness,71,Fatal
2018,Warszawa,physical illness,11,Fatal
2018,Warszawa,virus carrier,0,Fatal
2018,Warszawa,disability,0,Fatal
2018,Warszawa,family problems,8,Fatal
2018,Warszawa,conflict outside family,1,Fatal
2018,Warszawa,heartbreak,15,Fatal
2018,Warszawa,school/work problems,4,Fatal
2018,Warszawa,loss of source of income,2,Fatal
2018,Warszawa,poor economical condition,15,Fatal
2018,Warszawa,committing a crime,1,Fatal
2018,Warszawa,unwanted pregnancy,0,Fatal
2018,Warszawa,death of a loved one,3,Fatal
2018,Warszawa,threat or loss of residence,1,Fatal
2018,Warszawa,loss of health,16,Fatal
2018,Radom,mental illness,74,Fatal
2018,Radom,physical illness,10,Fatal
2018,Radom,virus carrier,0,Fatal
2018,Radom,disability,1,Fatal
2018,Radom,family problems,15,Fatal
2018,Radom,conflict outside family,0,Fatal
2018,Radom,heartbreak,11,Fatal
2018,Radom,school/work problems,1,Fatal
2018,Radom,loss of source of income,3,Fatal
2018,Radom,poor economical condition,7,Fatal
2018,Radom,committing a crime,2,Fatal
2018,Radom,unwanted pregnancy,0,Fatal
2018,Radom,death of a loved one,6,Fatal
2018,Radom,threat or loss of residence,0,Fatal
2018,Radom,loss of health,8,Fatal
2018,Wrocław,mental illness,96,Fatal
2018,Wrocław,physical illness,21,Fatal
2018,Wrocław,virus carrier,0,Fatal
2018,Wrocław,disability,1,Fatal
2018,Wrocław,family problems,15,Fatal
2018,Wrocław,conflict outside family,1,Fatal
2018,Wrocław,heartbreak,28,Fatal
2018,Wrocław,school/work problems,0,Fatal
2018,Wrocław,loss of source of income,4,Fatal
2018,Wrocław,poor economical condition,17,Fatal
2018,Wrocław,committing a crime,1,Fatal
2018,Wrocław,unwanted pregnancy,0,Fatal
2018,Wrocław,death of a loved one,7,Fatal
2018,Wrocław,threat or loss of residence,0,Fatal
2018,Wrocław,loss of health,15,Fatal
2019,Bydgoszcz,mental illness,24,Fatal
2019,Bydgoszcz,physical illness,9,Fatal
2019,Bydgoszcz,virus carrier,0,Fatal
2019,Bydgoszcz,disability,1,Fatal
2019,Bydgoszcz,family problems,8,Fatal
2019,Bydgoszcz,conflict outside family,0,Fatal
2019,Bydgoszcz,heartbreak,3,Fatal
2019,Bydgoszcz,school/work problems,2,Fatal
2019,Bydgoszcz,loss of source of income,3,Fatal
2019,Bydgoszcz,poor economical condition,8,Fatal
2019,Bydgoszcz,committing a crime,2,Fatal
2019,Bydgoszcz,unwanted pregnancy,0,Fatal
2019,Bydgoszcz,death of a loved one,1,Fatal
2019,Bydgoszcz,threat or loss of residence,1,Fatal
2019,Bydgoszcz,loss of health,10,Fatal
2019,Białystok,mental illness,36,Fatal
2019,Białystok,physical illness,6,Fatal
2019,Białystok,virus carrier,0,Fatal
2019,Białystok,disability,1,Fatal
2019,Białystok,family problems,3,Fatal
2019,Białystok,conflict outside family,0,Fatal
2019,Białystok,heartbreak,7,Fatal
2019,Białystok,school/work problems,1,Fatal
2019,Białystok,loss of source of income,1,Fatal
2019,Białystok,poor economical condition,2,Fatal
2019,Białystok,committing a crime,1,Fatal
2019,Białystok,unwanted pregnancy,0,Fatal
2019,Białystok,death of a loved one,2,Fatal
2019,Białystok,threat or loss of residence,0,Fatal
2019,Białystok,loss of health,7,Fatal
2019,Gdańsk,mental illness,54,Fatal
2019,Gdańsk,physical illness,9,Fatal
2019,Gdańsk,virus carrier,0,Fatal
2019,Gdańsk,disability,1,Fatal
2019,Gdańsk,family problems,14,Fatal
2019,Gdańsk,conflict outside family,1,Fatal
2019,Gdańsk,heartbreak,13,Fatal
2019,Gdańsk,school/work problems,1,Fatal
2019,Gdańsk,loss of source of income,3,Fatal
2019,Gdańsk,poor economical condition,9,Fatal
2019,Gdańsk,committing a crime,3,Fatal
2019,Gdańsk,unwanted pregnancy,0,Fatal
2019,Gdańsk,death of a loved one,4,Fatal
2019,Gdańsk,threat or loss of residence,2,Fatal
2019,Gdańsk,loss of health,5,Fatal
2019,Gorzów Wlkp.,mental illness,32,Fatal
2019,Gorzów Wlkp.,physical illness,6,Fatal
2019,Gorzów Wlkp.,virus carrier,0,Fatal
2019,Gorzów Wlkp.,disability,1,Fatal
2019,Gorzów Wlkp.,family problems,12,Fatal
2019,Gorzów Wlkp.,conflict outside family,0,Fatal
2019,Gorzów Wlkp.,heartbreak,12,Fatal
2019,Gorzów Wlkp.,school/work problems,0,Fatal
2019,Gorzów Wlkp.,loss of source of income,0,Fatal
2019,Gorzów Wlkp.,poor economical condition,6,Fatal
2019,Gorzów Wlkp.,committing a crime,0,Fatal
2019,Gorzów Wlkp.,unwanted pregnancy,0,Fatal
2019,Gorzów Wlkp.,death of a loved one,2,Fatal
2019,Gorzów Wlkp.,threat or loss of residence,0,Fatal
2019,Gorzów Wlkp.,loss of health,7,Fatal
2019,Katowice,mental illness,130,Fatal
2019,Katowice,physical illness,18,Fatal
2019,Katowice,virus carrier,1,Fatal
2019,Katowice,disability,1,Fatal
2019,Katowice,family problems,20,Fatal
2019,Katowice,conflict outside family,1,Fatal
2019,Katowice,heartbreak,35,Fatal
2019,Katowice,school/work problems,4,Fatal
2019,Katowice,loss of source of income,5,Fatal
2019,Katowice,poor economical condition,28,Fatal
2019,Katowice,committing a crime,2,Fatal
2019,Katowice,unwanted pregnancy,0,Fatal
2019,Katowice,death of a loved one,12,Fatal
2019,Katowice,threat or loss of residence,1,Fatal
2019,Katowice,loss of health,18,Fatal
2019,Kielce,mental illness,35,Fatal
2019,Kielce,physical illness,5,Fatal
2019,Kielce,virus carrier,1,Fatal
2019,Kielce,disability,1,Fatal
2019,Kielce,family problems,11,Fatal
2019,Kielce,conflict outside family,1,Fatal
2019,Kielce,heartbreak,8,Fatal
2019,Kielce,school/work problems,1,Fatal
2019,Kielce,loss of source of income,1,Fatal
2019,Kielce,poor economical condition,8,Fatal
2019,Kielce,committing a crime,2,Fatal
2019,Kielce,unwanted pregnancy,0,Fatal
2019,Kielce,death of a loved one,3,Fatal
2019,Kielce,threat or loss of residence,0,Fatal
2019,Kielce,loss of health,9,Fatal
2019,Kraków,mental illness,96,Fatal
2019,Kraków,physical illness,18,Fatal
2019,Kraków,virus carrier,0,Fatal
2019,Kraków,disability,1,Fatal
2019,Kraków,family problems,26,Fatal
2019,Kraków,conflict outside family,0,Fatal
2019,Kraków,heartbreak,14,Fatal
2019,Kraków,school/work problems,1,Fatal
2019,Kraków,loss of source of income,1,Fatal
2019,Kraków,poor economical condition,8,Fatal
2019,Kraków,committing a crime,2,Fatal
2019,Kraków,unwanted pregnancy,0,Fatal
2019,Kraków,death of a loved one,7,Fatal
2019,Kraków,threat or loss of residence,0,Fatal
2019,Kraków,loss of health,12,Fatal
2019,Łódź,mental illness,69,Fatal
2019,Łódź,physical illness,15,Fatal
2019,Łódź,virus carrier,0,Fatal
2019,Łódź,disability,1,Fatal
2019,Łódź,family problems,16,Fatal
2019,Łódź,conflict outside family,3,Fatal
2019,Łódź,heartbreak,15,Fatal
2019,Łódź,school/work problems,1,Fatal
2019,Łódź,loss of source of income,1,Fatal
2019,Łódź,poor economical condition,14,Fatal
2019,Łódź,committing a crime,1,Fatal
2019,Łódź,unwanted pregnancy,0,Fatal
2019,Łódź,death of a loved one,9,Fatal
2019,Łódź,threat or loss of residence,0,Fatal
2019,Łódź,loss of health,7,Fatal
2019,Lublin,mental illness,40,Fatal
2019,Lublin,physical illness,11,Fatal
2019,Lublin,virus carrier,0,Fatal
2019,Lublin,disability,0,Fatal
2019,Lublin,family problems,19,Fatal
2019,Lublin,conflict outside family,1,Fatal
2019,Lublin,heartbreak,6,Fatal
2019,Lublin,school/work problems,0,Fatal
2019,Lublin,loss of source of income,0,Fatal
2019,Lublin,poor economical condition,2,Fatal
2019,Lublin,committing a crime,1,Fatal
2019,Lublin,unwanted pregnancy,0,Fatal
2019,Lublin,death of a loved one,5,Fatal
2019,Lublin,threat or loss of residence,1,Fatal
2019,Lublin,loss of health,5,Fatal
2019,Olsztyn,mental illness,23,Fatal
2019,Olsztyn,physical illness,13,Fatal
2019,Olsztyn,virus carrier,0,Fatal
2019,Olsztyn,disability,1,Fatal
2019,Olsztyn,family problems,8,Fatal
2019,Olsztyn,conflict outside family,0,Fatal
2019,Olsztyn,heartbreak,11,Fatal
2019,Olsztyn,school/work problems,0,Fatal
2019,Olsztyn,loss of source of income,1,Fatal
2019,Olsztyn,poor economical condition,6,Fatal
2019,Olsztyn,committing a crime,1,Fatal
2019,Olsztyn,unwanted pregnancy,0,Fatal
2019,Olsztyn,death of a loved one,2,Fatal
2019,Olsztyn,threat or loss of residence,0,Fatal
2019,Olsztyn,loss of health,7,Fatal
2019,Opole,mental illness,28,Fatal
2019,Opole,physical illness,4,Fatal
2019,Opole,virus carrier,0,Fatal
2019,Opole,disability,1,Fatal
2019,Opole,family problems,15,Fatal
2019,Opole,conflict outside family,0,Fatal
2019,Opole,heartbreak,7,Fatal
2019,Opole,school/work problems,1,Fatal
2019,Opole,loss of source of income,0,Fatal
2019,Opole,poor economical condition,6,Fatal
2019,Opole,committing a crime,0,Fatal
2019,Opole,unwanted pregnancy,0,Fatal
2019,Opole,death of a loved one,1,Fatal
2019,Opole,threat or loss of residence,0,Fatal
2019,Opole,loss of health,6,Fatal
2019,Poznań,mental illness,92,Fatal
2019,Poznań,physical illness,20,Fatal
2019,Poznań,virus carrier,0,Fatal
2019,Poznań,disability,0,Fatal
2019,Poznań,family problems,27,Fatal
2019,Poznań,conflict outside family,1,Fatal
2019,Poznań,heartbreak,13,Fatal
2019,Poznań,school/work problems,7,Fatal
2019,Poznań,loss of source of income,5,Fatal
2019,Poznań,poor economical condition,11,Fatal
2019,Poznań,committing a crime,3,Fatal
2019,Poznań,unwanted pregnancy,0,Fatal
2019,Poznań,death of a loved one,3,Fatal
2019,Poznań,threat or loss of residence,1,Fatal
2019,Poznań,loss of health,11,Fatal
2019,Rzeszów,mental illness,52,Fatal
2019,Rzeszów,physical illness,5,Fatal
2019,Rzeszów,virus carrier,0,Fatal
2019,Rzeszów,disability,0,Fatal
2019,Rzeszów,family problems,18,Fatal
2019,Rzeszów,conflict outside family,1,Fatal
2019,Rzeszów,heartbreak,6,Fatal
2019,Rzeszów,school/work problems,5,Fatal
2019,Rzeszów,loss of source of income,4,Fatal
2019,Rzeszów,poor economical condition,8,Fatal
2019,Rzeszów,committing a crime,1,Fatal
2019,Rzeszów,unwanted pregnancy,0,Fatal
2019,Rzeszów,death of a loved one,7,Fatal
2019,Rzeszów,threat or loss of residence,0,Fatal
2019,Rzeszów,loss of health,7,Fatal
2019,Szczecin,mental illness,43,Fatal
2019,Szczecin,physical illness,17,Fatal
2019,Szczecin,virus carrier,0,Fatal
2019,Szczecin,disability,1,Fatal
2019,Szczecin,family problems,13,Fatal
2019,Szczecin,conflict outside family,2,Fatal
2019,Szczecin,heartbreak,23,Fatal
2019,Szczecin,school/work problems,1,Fatal
2019,Szczecin,loss of source of income,6,Fatal
2019,Szczecin,poor economical condition,12,Fatal
2019,Szczecin,committing a crime,4,Fatal
2019,Szczecin,unwanted pregnancy,0,Fatal
2019,Szczecin,death of a loved one,3,Fatal
2019,Szczecin,threat or loss of residence,0,Fatal
2019,Szczecin,loss of health,5,Fatal
2019,Warszawa,mental illness,78,Fatal
2019,Warszawa,physical illness,12,Fatal
2019,Warszawa,virus carrier,0,Fatal
2019,Warszawa,disability,1,Fatal
2019,Warszawa,family problems,15,Fatal
2019,Warszawa,conflict outside family,0,Fatal
2019,Warszawa,heartbreak,8,Fatal
2019,Warszawa,school/work problems,3,Fatal
2019,Warszawa,loss of source of income,2,Fatal
2019,Warszawa,poor economical condition,9,Fatal
2019,Warszawa,committing a crime,0,Fatal
2019,Warszawa,unwanted pregnancy,0,Fatal
2019,Warszawa,death of a loved one,9,Fatal
2019,Warszawa,threat or loss of residence,0,Fatal
2019,Warszawa,loss of health,8,Fatal
2019,Radom,mental illness,52,Fatal
2019,Radom,physical illness,10,Fatal
2019,Radom,virus carrier,0,Fatal
2019,Radom,disability,1,Fatal
2019,Radom,family problems,20,Fatal
2019,Radom,conflict outside family,0,Fatal
2019,Radom,heartbreak,13,Fatal
2019,Radom,school/work problems,1,Fatal
2019,Radom,loss of source of income,2,Fatal
2019,Radom,poor economical condition,8,Fatal
2019,Radom,committing a crime,3,Fatal
2019,Radom,unwanted pregnancy,0,Fatal
2019,Radom,death of a loved one,2,Fatal
2019,Radom,threat or loss of residence,0,Fatal
2019,Radom,loss of health,9,Fatal
2019,Wrocław,mental illness,79,Fatal
2019,Wrocław,physical illness,14,Fatal
2019,Wrocław,virus carrier,0,Fatal
2019,Wrocław,disability,2,Fatal
2019,Wrocław,family problems,14,Fatal
2019,Wrocław,conflict outside family,0,Fatal
2019,Wrocław,heartbreak,14,Fatal
2019,Wrocław,school/work problems,0,Fatal
2019,Wrocław,loss of source of income,1,Fatal
2019,Wrocław,poor economical condition,9,Fatal
2019,Wrocław,committing a crime,0,Fatal
2019,Wrocław,unwanted pregnancy,0,Fatal
2019,Wrocław,death of a loved one,12,Fatal
2019,Wrocław,threat or loss of residence,1,Fatal
2019,Wrocław,loss of health,12,Fatal
2020,Bydgoszcz,mental illness,35,Fatal
2020,Bydgoszcz,physical illness,6,Fatal
2020,Bydgoszcz,virus carrier,0,Fatal
2020,Bydgoszcz,disability,2,Fatal
2020,Bydgoszcz,family problems,14,Fatal
2020,Bydgoszcz,conflict outside family,2,Fatal
2020,Bydgoszcz,heartbreak,8,Fatal
2020,Bydgoszcz,school/work problems,2,Fatal
2020,Bydgoszcz,loss of source of income,0,Fatal
2020,Bydgoszcz,poor economical condition,11,Fatal
2020,Bydgoszcz,committing a crime,3,Fatal
2020,Bydgoszcz,unwanted pregnancy,0,Fatal
2020,Bydgoszcz,death of a loved one,3,Fatal
2020,Bydgoszcz,threat or loss of residence,1,Fatal
2020,Bydgoszcz,loss of health,1,Fatal
