year,garnizon,job,suicides,outcome
2017,Lublin,unemployed,74,Fatal
2017,Olsztyn,permanent,29,Fatal
2017,Olsztyn,casual,10,Fatal
2017,Olsztyn,self-employed,3,Fatal
2017,Olsztyn,farmer,3,Fatal
2017,Olsztyn,student (elementary),9,Fatal
2017,Olsztyn,student (college/university),1,Fatal
2017,Olsztyn,unemployed,45,Fatal
2017,Opole,permanent,25,Fatal
2017,Opole,casual,21,Fatal
2017,Opole,self-employed,4,Fatal
2017,Opole,farmer,7,Fatal
2017,Opole,student (elementary),1,Fatal
2017,Opole,student (college/university),0,Fatal
2017,Opole,unemployed,32,Fatal
2017,Poznań,permanent,61,Fatal
2017,Poznań,casual,22,Fatal
2017,Poznań,self-employed,20,Fatal
2017,Poznań,farmer,21,Fatal
2017,Poznań,student (elementary),10,Fatal
2017,Poznań,student (college/university),1,Fatal
2017,Poznań,unemployed,75,Fatal
2017,Rzeszów,permanent,48,Fatal
2017,Rzeszów,casual,21,Fatal
2017,Rzeszów,self-employed,8,Fatal
2017,Rzeszów,farmer,12,Fatal
2017,Rzeszów,student (elementary),5,Fatal
2017,Rzeszów,student (college/university),2,Fatal
2017,Rzeszów,unemployed,62,Fatal
2017,Szczecin,permanent,36,Fatal
2017,Szczecin,casual,20,Fatal
2017,Szczecin,self-employed,8,Fatal
2017,Szczecin,farmer,2,Fatal
2017,Szczecin,student (elementary),4,Fatal
2017,Szczecin,student (college/university),1,Fatal
2017,Szczecin,unemployed,60,Fatal
2017,Warszawa,permanent,44,Fatal
2017,Warszawa,casual,21,Fatal
2017,Warszawa,self-employed,18,Fatal
2017,Warszawa,farmer,4,Fatal
2017,Warszawa,student (elementary),6,Fatal
2017,Warszawa,student (college/university),11,Fatal
2017,Warszawa,unemployed,68,Fatal
2017,Radom,permanent,47,Fatal
2017,Radom,casual,32,Fatal
2017,Radom,self-employed,6,Fatal
2017,Radom,farmer,24,Fatal
2017,Radom,student (elementary),13,Fatal
2017,Radom,student (college/university),2,Fatal
2017,Radom,unemployed,78,Fatal
2017,Wrocław,permanent,44,Fatal
2017,Wrocław,casual,29,Fatal
2017,Wrocław,self-employed,14,Fatal
2017,Wrocław,farmer,5,Fatal
2017,Wrocław,student (elementary),11,Fatal
2017,Wrocław,student (college/university),2,Fatal
2017,Wrocław,unemployed,89,Fatal
2018,Bydgoszcz,permanent,30,Fatal
2018,Bydgoszcz,casual,10,Fatal
2018,Bydgoszcz,self-employed,4,Fatal
2018,Bydgoszcz,farmer,14,Fatal
2018,Bydgoszcz,student (elementary),9,Fatal
2018,Bydgoszcz,student (college/university),4,Fatal
2018,Bydgoszcz,unemployed,46,Fatal
2018,Białystok,permanent,17,Fatal
2018,Białystok,casual,11,Fatal
2018,Białystok,self-employed,1,Fatal
2018,Białystok,farmer,17,Fatal
2018,Białystok,student (elementary),0,Fatal
2018,Białystok,student (college/university),0,Fatal
2018,Białystok,unemployed,27,Fatal
2018,Gdańsk,permanent,36,Fatal
2018,Gdańsk,casual,18,Fatal
2018,Gdańsk,self-employed,9,Fatal
2018,Gdańsk,farmer,7,Fatal
2018,Gdańsk,student (elementary),9,Fatal
2018,Gdańsk,student (college/university),3,Fatal
2018,Gdańsk,unemployed,37,Fatal
2018,Gorzów Wlkp.,permanent,11,Fatal
2018,Gorzów Wlkp.,casual,6,Fatal
2018,Gorzów Wlkp.,self-employed,1,Fatal
2018,Gorzów Wlkp.,farmer,0,Fatal
2018,Gorzów Wlkp.,student (elementary),1,Fatal
2018,Gorzów Wlkp.,student (college/university),0,Fatal
2018,Gorzów Wlkp.,unemployed,19,Fatal
2018,Katowice,permanent,97,Fatal
2018,Katowice,casual,43,Fatal
2018,Katowice,self-employed,22,Fatal
2018,Katowice,farmer,5,Fatal
2018,Katowice,student (elementary),9,Fatal
2018,Katowice,student (college/university),9,Fatal
2018,Katowice,unemployed,100,Fatal
2018,Kielce,permanent,36,Fatal
2018,Kielce,casual,18,Fatal
2018,Kielce,self-employed,5,Fatal
2018,Kielce,farmer,18,Fatal
2018,Kielce,student (elementary),3,Fatal
2018,Kielce,student (college/university),0,Fatal
2018,Kielce,unemployed,53,Fatal
2018,Kraków,permanent,49,Fatal
2018,Kraków,casual,24,Fatal
2018,Kraków,self-employed,14,Fatal
2018,Kraków,farmer,16,Fatal
2018,Kraków,student (elementary),6,Fatal
2018,Kraków,student (college/university),2,Fatal
2018,Kraków,unemployed,59,Fatal
2018,Łódź,permanent,56,Fatal
2018,Łódź,casual,24,Fatal
2018,Łódź,self-employed,11,Fatal
2018,Łódź,farmer,27,Fatal
2018,Łódź,student (elementary),4,Fatal
2018,Łódź,student (college/university),3,Fatal
2018,Łódź,unemployed,86,Fatal
2018,Lublin,permanent,47,Fatal
2018,Lublin,casual,42,Fatal
2018,Lublin,self-employed,7,Fatal
2018,Lublin,farmer,26,Fatal
2018,Lublin,student (elementary),9,Fatal
2018,Lublin,student (college/university),1,Fatal
2018,Lublin,unemployed,62,Fatal
2018,Olsztyn,permanent,29,Fatal
2018,Olsztyn,casual,12,Fatal
2018,Olsztyn,self-employed,1,Fatal
2018,Olsztyn,farmer,7,Fatal
2018,Olsztyn,student (elementary),6,Fatal
2018,Olsztyn,student (college/university),1,Fatal
2018,Olsztyn,unemployed,45,Fatal
2018,Opole,permanent,27,Fatal
2018,Opole,casual,11,Fatal
2018,Opole,self-employed,4,Fatal
2018,Opole,farmer,2,Fatal
2018,Opole,student (elementary),6,Fatal
2018,Opole,student (college/university),0,Fatal
2018,Opole,unemployed,26,Fatal
2018,Poznań,permanent,55,Fatal
2018,Poznań,casual,34,Fatal
2018,Poznań,self-employed,12,Fatal
2018,Poznań,farmer,29,Fatal
2018,Poznań,student (elementary),5,Fatal
2018,Poznań,student (college/university),2,Fatal
2018,Poznań,unemployed,65,Fatal
2018,Rzeszów,permanent,45,Fatal
2018,Rzeszów,casual,33,Fatal
2018,Rzeszów,self-employed,5,Fatal
2018,Rzeszów,farmer,10,Fatal
2018,Rzeszów,student (elementary),4,Fatal
2018,Rzeszów,student (college/university),2,Fatal
2018,Rzeszów,unemployed,43,Fatal
2018,Szczecin,permanent,38,Fatal
2018,Szczecin,casual,16,Fatal
2018,Szczecin,self-employed,4,Fatal
2018,Szczecin,farmer,4,Fatal
2018,Szczecin,student (elementary),8,Fatal
2018,Szczecin,student (college/university),1,Fatal
2018,Szczecin,unemployed,43,Fatal
2018,Warszawa,permanent,43,Fatal
2018,Warszawa,casual,16,Fatal
2018,Warszawa,self-employed,18,Fatal
2018,Warszawa,farmer,3,Fatal
2018,Warszawa,student (elementary),9,Fatal
2018,Warszawa,student (college/university),6,Fatal
2018,Warszawa,unemployed,44,Fatal
2018,Radom,permanent,51,Fatal
2018,Radom,casual,32,Fatal
2018,Radom,self-employed,6,Fatal
2018,Radom,farmer,36,Fatal
2018,Radom,student (elementary),7,Fatal
2018,Radom,student (college/university),3,Fatal
2018,Radom,unemployed,61,Fatal
2018,Wrocław,permanent,60,Fatal
2018,Wrocław,casual,27,Fatal
2018,Wrocław,self-employed,12,Fatal
2018,Wrocław,farmer,6,Fatal
2018,Wrocław,student (elementary),7,Fatal
2018,Wrocław,student (college/university),2,Fatal
2018,Wrocław,unemployed,66,Fatal
2019,Bydgoszcz,permanent,36,Fatal
2019,Bydgoszcz,casual,14,Fatal
2019,Bydgoszcz,self-employed,8,Fatal
2019,Bydgoszcz,farmer,9,Fatal
2019,Bydgoszcz,student (elementary),4,Fatal
2019,Bydgoszcz,student (college/university),1,Fatal
2019,Bydgoszcz,unemployed,44,Fatal
2019,Białystok,permanent,18,Fatal
2019,Białystok,casual,11,Fatal
2019,Białystok,self-employed,4,Fatal
2019,Białystok,farmer,26,Fatal
2019,Białystok,student (elementary),1,Fatal
2019,Białystok,student (college/university),3,Fatal
2019,Białystok,unemployed,24,Fatal
2019,Gdańsk,permanent,35,Fatal
2019,Gdańsk,casual,15,Fatal
2019,Gdańsk,self-employed,7,Fatal
2019,Gdańsk,farmer,5,Fatal
2019,Gdańsk,student (elementary),4,Fatal
2019,Gdańsk,student (college/university),0,Fatal
2019,Gdańsk,unemployed,40,Fatal
2019,Gorzów Wlkp.,permanent,20,Fatal
2019,Gorzów Wlkp.,casual,10,Fatal
2019,Gorzów Wlkp.,self-employed,4,Fatal
2019,Gorzów Wlkp.,farmer,0,Fatal
2019,Gorzów Wlkp.,student (elementary),3,Fatal
2019,Gorzów Wlkp.,student (college/university),0,Fatal
2019,Gorzów Wlkp.,unemployed,19,Fatal
2019,Katowice,permanent,89,Fatal
2019,Katowice,casual,34,Fatal
2019,Katowice,self-employed,14,Fatal
2019,Katowice,farmer,0,Fatal
2019,Katowice,student (elementary),8,Fatal
2019,Katowice,student (college/university),6,Fatal
2019,Katowice,unemployed,87,Fatal
2019,Kielce,permanent,29,Fatal
2019,Kielce,casual,17,Fatal
2019,Kielce,self-employed,6,Fatal
2019,Kielce,farmer,11,Fatal
2019,Kielce,student (elementary),0,Fatal
2019,Kielce,student (college/university),1,Fatal
2019,Kielce,unemployed,53,Fatal
2019,Kraków,permanent,57,Fatal
2019,Kraków,casual,27,Fatal
2019,Kraków,self-employed,14,Fatal
2019,Kraków,farmer,18,Fatal
2019,Kraków,student (elementary),13,Fatal
2019,Kraków,student (college/university),11,Fatal
2019,Kraków,unemployed,60,Fatal
2019,Łódź,permanent,52,Fatal
2019,Łódź,casual,23,Fatal
2019,Łódź,self-employed,8,Fatal
2019,Łódź,farmer,18,Fatal
2019,Łódź,student (elementary),8,Fatal
2019,Łódź,student (college/university),1,Fatal
2019,Łódź,unemployed,54,Fatal
2019,Lublin,permanent,36,Fatal
2019,Lublin,casual,33,Fatal
2019,Lublin,self-employed,4,Fatal
2019,Lublin,farmer,23,Fatal
2019,Lublin,student (elementary),8,Fatal
2019,Lublin,student (college/university),3,Fatal
2019,Lublin,unemployed,55,Fatal
2019,Olsztyn,permanent,22,Fatal
2019,Olsztyn,casual,17,Fatal
2019,Olsztyn,self-employed,3,Fatal
2019,Olsztyn,farmer,7,Fatal
2019,Olsztyn,student (elementary),8,Fatal
2019,Olsztyn,student (college/university),2,Fatal
2019,Olsztyn,unemployed,39,Fatal
2019,Opole,permanent,37,Fatal
2019,Opole,casual,5,Fatal
2019,Opole,self-employed,6,Fatal
2019,Opole,farmer,5,Fatal
2019,Opole,student (elementary),2,Fatal
2019,Opole,student (college/university),0,Fatal
2019,Opole,unemployed,20,Fatal
2019,Poznań,permanent,68,Fatal
2019,Poznań,casual,26,Fatal
2019,Poznań,self-employed,17,Fatal
2019,Poznań,farmer,10,Fatal
2019,Poznań,student (elementary),7,Fatal
2019,Poznań,student (college/university),2,Fatal
2019,Poznań,unemployed,66,Fatal
2019,Rzeszów,permanent,44,Fatal
2019,Rzeszów,casual,21,Fatal
2019,Rzeszów,self-employed,10,Fatal
2019,Rzeszów,farmer,12,Fatal
2019,Rzeszów,student (elementary),6,Fatal
2019,Rzeszów,student (college/university),2,Fatal
2019,Rzeszów,unemployed,49,Fatal
2019,Szczecin,permanent,35,Fatal
2019,Szczecin,casual,20,Fatal
2019,Szczecin,self-employed,9,Fatal
2019,Szczecin,farmer,3,Fatal
2019,Szczecin,student (elementary),1,Fatal
2019,Szczecin,student (college/university),1,Fatal
2019,Szczecin,unemployed,58,Fatal
2019,Warszawa,permanent,48,Fatal
2019,Warszawa,casual,21,Fatal
2019,Warszawa,self-employed,12,Fatal
2019,Warszawa,farmer,4,Fatal
2019,Warszawa,student (elementary),6,Fatal
2019,Warszawa,student (college/university),1,Fatal
2019,Warszawa,unemployed,40,Fatal
2019,Radom,permanent,47,Fatal
2019,Radom,casual,40,Fatal
2019,Radom,self-employed,13,Fatal
2019,Radom,farmer,35,Fatal
2019,Radom,student (elementary),6,Fatal
2019,Radom,student (college/university),1,Fatal
2019,Radom,unemployed,58,Fatal
2019,Wrocław,permanent,45,Fatal
2019,Wrocław,casual,27,Fatal
2019,Wrocław,self-employed,12,Fatal
2019,Wrocław,farmer,1,Fatal
2019,Wrocław,student (elementary),8,Fatal
2019,Wrocław,student (college/university),7,Fatal
2019,Wrocław,unemployed,61,Fatal
2020,Bydgoszcz,permanent,39,Fatal
2020,Bydgoszcz,casual,8,Fatal
2020,Bydgoszcz,self-employed,5,Fatal
2020,Bydgoszcz,farmer,8,Fatal
2020,Bydgoszcz,student (elementary),2,Fatal
2020,Bydgoszcz,student (college/university),0,Fatal
2020,Bydgoszcz,unemployed,29,Fatal
2020,Białystok,permanent,23,Fatal
2020,Białystok,casual,13,Fatal
2020,Białystok,self-employed,6,Fatal
2020,Białystok,farmer,10,Fatal
2020,Białystok,student (elementary),5,Fatal
2020,Białystok,student (college/university),1,Fatal
2020,Białystok,unemployed,32,Fatal
2020,Gdańsk,permanent,44,Fatal
2020,Gdańsk,casual,14,Fatal
2020,Gdańsk,self-employed,6,Fatal
2020,Gdańsk,farmer,9,Fatal
2020,Gdańsk,student (elementary),6,Fatal
2020,Gdańsk,student (college/university),2,Fatal
2020,Gdańsk,unemployed,40,Fatal
2020,Gorzów Wlkp.,permanent,20,Fatal
2020,Gorzów Wlkp.,casual,5,Fatal
2020,Gorzów Wlkp.,self-employed,3,Fatal
2020,Gorzów Wlkp.,farmer,0,Fatal
2020,Gorzów Wlkp.,student (elementary),0,Fatal
2020,Gorzów Wlkp.,student (college/university),0,Fatal
2020,Gorzów Wlkp.,unemployed,25,Fatal
2020,Katowice,permanent,107,Fatal
2020,Katowice,casual,26,Fatal
2020,Katowice,self-employed,13,Fatal
2020,Katowice,farmer,5,Fatal
2020,Katowice,student (elementary),11,Fatal
2020,Katowice,student (college/university),6,Fatal
2020,Katowice,unemployed,97,Fatal
2020,Kielce,permanent,28,Fatal
2020,Kielce,casual,25,Fatal
2020,Kielce,self-employed,6,Fatal
2020,Kielce,farmer,10,Fatal
2020,Kielce,student (elementary),1,Fatal
2020,Kielce,student (college/university),0,Fatal
2020,Kielce,unemployed,60,Fatal
2020,Kraków,permanent,73,Fatal
2020,Kraków,casual,33,Fatal
2020,Kraków,self-employed,21,Fatal
2020,Kraków,farmer,21,Fatal
2020,Kraków,student (elementary),12,Fatal
2020,Kraków,student (college/university),3,Fatal
2020,Kraków,unemployed,73,Fatal
2020,Łódź,permanent,49,Fatal
2020,Łódź,casual,25,Fatal
2020,Łódź,self-employed,10,Fatal
2020,Łódź,farmer,15,Fatal
2020,Łódź,student (elementary),5,Fatal
2020,Łódź,student (college/university),1,Fatal
2020,Łódź,unemployed,62,Fatal
2020,Lublin,permanent,49,Fatal
2020,Lublin,casual,28,Fatal
2020,Lublin,self-employed,4,Fatal
2020,Lublin,farmer,22,Fatal
2020,Lublin,student (elementary),6,Fatal
2020,Lublin,student (college/university),4,Fatal
2020,Lublin,unemployed,53,Fatal
2020,Olsztyn,permanent,27,Fatal
2020,Olsztyn,casual,17,Fatal
2020,Olsztyn,self-employed,3,Fatal
2020,Olsztyn,farmer,7,Fatal
2020,Olsztyn,student (elementary),5,Fatal
2020,Olsztyn,student (college/university),0,Fatal
2020,Olsztyn,unemployed,51,Fatal
2020,Opole,permanent,21,Fatal
2020,Opole,casual,9,Fatal
2020,Opole,self-employed,1,Fatal
2020,Opole,farmer,3,Fatal
2020,Opole,student (elementary),7,Fatal
2020,Opole,student (college/university),0,Fatal
2020,Opole,unemployed,23,Fatal
2020,Poznań,permanent,54,Fatal
2020,Poznań,casual,23,Fatal
2020,Poznań,self-employed,13,Fatal
2020,Poznań,farmer,20,Fatal
2020,Poznań,student (elementary),7,Fatal
2020,Poznań,student (college/university),2,Fatal
2020,Poznań,unemployed,71,Fatal
2020,Rzeszów,permanent,37,Fatal
2020,Rzeszów,casual,20,Fatal
2020,Rzeszów,self-employed,4,Fatal
2020,Rzeszów,farmer,14,Fatal
2020,Rzeszów,student (elementary),5,Fatal
2020,Rzeszów,student (college/university),2,Fatal
2020,Rzeszów,unemployed,55,Fatal
2020,Szczecin,permanent,30,Fatal
2020,Szczecin,casual,23,Fatal
2020,Szczecin,self-employed,3,Fatal
2020,Szczecin,farmer,5,Fatal
2020,Szczecin,student (elementary),12,Fatal
2020,Szczecin,student (college/university),4,Fatal
2020,Szczecin,unemployed,51,Fatal
2020,Warszawa,permanent,52,Fatal
2020,Warszawa,casual,13,Fatal
2020,Warszawa,self-employed,9,Fatal
2020,Warszawa,farmer,3,Fatal
2020,Warszawa,student (elementary),10,Fatal
2020,Warszawa,student (college/university),2,Fatal
2020,Warszawa,unemployed,42,Fatal
2020,Radom,permanent,51,Fatal
2020,Radom,casual,35,Fatal
2020,Radom,self-employed,9,Fatal
2020,Radom,farmer,32,Fatal
2020,Radom,student (elementary),9,Fatal
2020,Radom,student (college/university),1,Fatal
2020,Radom,unemployed,61,Fatal
2020,Wrocław,permanent,49,Fatal
2020,Wrocław,casual,16,Fatal
2020,Wrocław,self-employed,8,Fatal
2020,Wrocław,farmer,2,Fatal
2020,Wrocław,student (elementary),10,Fatal
2020,Wrocław,student (college/university),3,Fatal
2020,Wrocław,unemployed,61,Fatal
2021,Bydgoszcz,permanent,45,Fatal
2021,Bydgoszcz,casual,17,Fatal
2021,Bydgoszcz,self-employed,9,Fatal
2021,Bydgoszcz,farmer,14,Fatal
2021,Bydgoszcz,student (elementary),6,Fatal
2021,Bydgoszcz,student (college/university),2,Fatal
2021,Bydgoszcz,unemployed,37,Fatal
2021,Białystok,permanent,12,Fatal
2021,Białystok,casual,21,Fatal
2021,Białystok,self-employed,3,Fatal
2021,Białystok,farmer,15,Fatal
2021,Białystok,student (elementary),3,Fatal
2021,Białystok,student (college/university),0,Fatal
2021,Białystok,unemployed,17,Fatal
2021,Gdańsk,permanent,51,Fatal
2021,Gdańsk,casual,20,Fatal
2021,Gdańsk,self-employed,9,Fatal
2021,Gdańsk,farmer,5,Fatal
2021,Gdańsk,student (elementary),14,Fatal
2021,Gdańsk,student (college/university),4,Fatal
2021,Gdańsk,unemployed,38,Fatal
2021,Gorzów Wlkp.,permanent,20,Fatal
2021,Gorzów Wlkp.,casual,5,Fatal
2021,Gorzów Wlkp.,self-employed,6,Fatal
2021,Gorzów Wlkp.,farmer,3,Fatal
2021,Gorzów Wlkp.,student (elementary),2,Fatal
2021,Gorzów Wlkp.,student (college/university),0,Fatal
2021,Gorzów Wlkp.,unemployed,24,Fatal
2021,Katowice,permanent,101,Fatal
2021,Katowice,casual,28,Fatal
2021,Katowice,self-employed,19,Fatal
2021,Katowice,farmer,2,Fatal
2021,Katowice,student (elementary),20,Fatal
2021,Katowice,student (college/university),6,Fatal
2021,Katowice,unemployed,92,Fatal
2021,Kielce,permanent,45,Fatal
2021,Kielce,casual,28,Fatal
2021,Kielce,self-employed,5,Fatal
2021,Kielce,farmer,9,Fatal
2021,Kielce,student (elementary),4,Fatal
2021,Kielce,student (college/university),1,Fatal
2021,Kielce,unemployed,48,Fatal
2021,Kraków,permanent,67,Fatal
2021,Kraków,casual,41,Fatal
2021,Kraków,self-employed,12,Fatal
2021,Kraków,farmer,18,Fatal
2021,Kraków,student (elementary),9,Fatal
2021,Kraków,student (college/university),4,Fatal
2021,Kraków,unemployed,54,Fatal
2021,Łódź,permanent,58,Fatal
2021,Łódź,casual,18,Fatal
2021,Łódź,self-employed,10,Fatal
2021,Łódź,farmer,12,Fatal
2021,Łódź,student (elementary),5,Fatal
2021,Łódź,student (college/university),5,Fatal
2021,Łódź,unemployed,48,Fatal
2021,Lublin,permanent,35,Fatal
2021,Lublin,casual,22,Fatal
2021,Lublin,self-employed,17,Fatal
2021,Lublin,farmer,16,Fatal
2021,Lublin,student (elementary),7,Fatal
2021,Lublin,student (college/university),2,Fatal
2021,Lublin,unemployed,62,Fatal
2021,Olsztyn,permanent,23,Fatal
2021,Olsztyn,casual,14,Fatal
2021,Olsztyn,self-employed,3,Fatal
2021,Olsztyn,farmer,8,Fatal
2021,Olsztyn,student (elementary),3,Fatal
2021,Olsztyn,student (college/university),2,Fatal
2021,Olsztyn,unemployed,25,Fatal
2021,Opole,permanent,16,Fatal
2021,Opole,casual,5,Fatal
2021,Opole,self-employed,6,Fatal
2021,Opole,farmer,1,Fatal
2021,Opole,student (elementary),3,Fatal
2021,Opole,student (college/university),0,Fatal
2021,Opole,unemployed,29,Fatal
2021,Poznań,permanent,71,Fatal
2021,Poznań,casual,28,Fatal
2021,Poznań,self-employed,16,Fatal
2021,Poznań,farmer,18,Fatal
2021,Poznań,student (elementary),13,Fatal
2021,Poznań,student (college/university),2,Fatal
2021,Poznań,unemployed,72,Fatal
2021,Rzeszów,permanent,45,Fatal
2021,Rzeszów,casual,18,Fatal
2021,Rzeszów,self-employed,5,Fatal
2021,Rzeszów,farmer,10,Fatal
2021,Rzeszów,student (elementary),10,Fatal
2021,Rzeszów,student (college/university),2,Fatal
2021,Rzeszów,unemployed,53,Fatal
2021,Szczecin,permanent,32,Fatal
2021,Szczecin,casual,26,Fatal
2021,Szczecin,self-employed,10,Fatal
2021,Szczecin,farmer,0,Fatal
2021,Szczecin,student (elementary),3,Fatal
2021,Szczecin,student (college/university),2,Fatal
2021,Szczecin,unemployed,47,Fatal
2021,Warszawa,permanent,42,Fatal
2021,Warszawa,casual,25,Fatal
2021,Warszawa,self-employed,12,Fatal
2021,Warszawa,farmer,8,Fatal
2021,Warszawa,student (elementary),11,Fatal
2021,Warszawa,student (college/university),10,Fatal
2021,Warszawa,unemployed,35,Fatal
2021,Radom,permanent,44,Fatal
2021,Radom,casual,48,Fatal
2021,Radom,self-employed,11,Fatal
2021,Radom,farmer,28,Fatal
2021,Radom,student (elementary),6,Fatal
2021,Radom,student (college/university),1,Fatal
2021,Radom,unemployed,51,Fatal
2021,Wrocław,permanent,52,Fatal
2021,Wrocław,casual,20,Fatal
2021,Wrocław,self-employed,7,Fatal
2021,Wrocław,farmer,1,Fatal
2021,Wrocław,student (elementary),7,Fatal
2021,Wrocław,student (college/university),0,Fatal
2021,Wrocław,unemployed,61,Fatal
2022,Bydgoszcz,permanent,35,Fatal
2022,Bydgoszcz,casual,10,Fatal
2022,Bydgoszcz,self-employed,6,Fatal
2022,Bydgoszcz,farmer,10,Fatal
2022,Bydgoszcz,student (elementary),7,Fatal
2022,Bydgoszcz,student (college/university),1,Fatal
2022,Bydgoszcz,unemployed,32,Fatal
2022,Białystok,permanent,10,Fatal
2022,Białystok,casual,11,Fatal
2022,Białystok,self-employed,2,Fatal
2022,Białystok,farmer,22,Fatal
2022,Białystok,student (elementary),3,Fatal
2022,Białystok,student (college/university),2,Fatal
2022,Białystok,unemployed,18,Fatal
2022,Gdańsk,permanent,45,Fatal
2022,Gdańsk,casual,25,Fatal
2022,Gdańsk,self-employed,4,Fatal
2022,Gdańsk,farmer,1,Fatal
2022,Gdańsk,student (elementary),13,Fatal
2022,Gdańsk,student (college/university),2,Fatal
2022,Gdańsk,unemployed,41,Fatal
2022,Gorzów Wlkp.,permanent,19,Fatal
2022,Gorzów Wlkp.,casual,4,Fatal
2022,Gorzów Wlkp.,self-employed,5,Fatal
2022,Gorzów Wlkp.,farmer,2,Fatal
2022,Gorzów Wlkp.,student (elementary),7,Fatal
2022,Gorzów Wlkp.,student (college/university),0,Fatal
